filepath,valid,width,height,channels,file_size_bytes,color_mode,error,label,dataset,filename,file_hash
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1129.jpg,True,201,333,3,21719,RGB,,with_mask,mask,with_mask_1129.jpg,014b4f04cbecb093a9d2d3552ea2dc49
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_113.jpg,True,180,263,3,12959,RGB,,with_mask,mask,with_mask_113.jpg,ab457b2548c94342c140a604dd3aa4d4
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1130.jpg,True,95,118,3,5461,RGB,,with_mask,mask,with_mask_1130.jpg,584f81654f057533ef1cd2d03add8409
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1131.jpg,True,50,65,3,2535,RGB,,with_mask,mask,with_mask_1131.jpg,beb44fbf814c369ad4d872f7410d709d
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1133.jpg,True,77,104,3,4469,RGB,,with_mask,mask,with_mask_1133.jpg,06bb7fa46185912cda72348ab4f4bff4
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1134.jpg,True,242,317,3,18360,RGB,,with_mask,mask,with_mask_1134.jpg,bf53d93f4427695542030a410a34289d
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1135.jpg,True,141,198,3,11501,RGB,,with_mask,mask,with_mask_1135.jpg,5745222cbb6be2db21442e2194b486ac
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1136.jpg,True,242,321,3,25990,RGB,,with_mask,mask,with_mask_1136.jpg,a98eb8a8043af4d002310ff28301ddc2
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1137.jpg,True,66,82,3,3117,RGB,,with_mask,mask,with_mask_1137.jpg,eea1fbf808b3544113541a116ec276e7
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1138.jpg,True,65,79,3,3325,RGB,,with_mask,mask,with_mask_1138.jpg,57613cc685cd2ec4a1cfd34b6d601c98
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1139.jpg,True,100,131,3,6966,RGB,,with_mask,mask,with_mask_1139.jpg,04d69ab3799638f340cc541eedcb80a1
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_114.jpg,True,160,196,3,11976,RGB,,with_mask,mask,with_mask_114.jpg,384cd3adb0ac96c05f9810227c8ecd65
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1140.jpg,True,113,137,3,6492,RGB,,with_mask,mask,with_mask_1140.jpg,414ae7a1e66a7f44c683779b4bf918b9
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1141.jpg,True,92,80,3,4393,RGB,,with_mask,mask,with_mask_1141.jpg,9ddab0d307bd3a49d51cea0f3948bdc7
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1142.jpg,True,94,147,3,4713,RGB,,with_mask,mask,with_mask_1142.jpg,e4d1d671fe1c6946f21fee6cae801ea2
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1143.jpg,True,144,216,3,13932,RGB,,with_mask,mask,with_mask_1143.jpg,d7ecabf33be4f9027132048bca857916
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1144.jpg,True,57,67,3,3355,RGB,,with_mask,mask,with_mask_1144.jpg,d58fcfe2e232e1ca640f3fefa7952604
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1145.jpg,True,59,55,3,2657,RGB,,with_mask,mask,with_mask_1145.jpg,3edcfdbd02ba0c2196332e244708aed0
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1146.jpg,True,76,100,3,4462,RGB,,with_mask,mask,with_mask_1146.jpg,6756e40729af55a6be16fa2d78351b0e
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1147.jpg,True,144,182,3,8722,RGB,,with_mask,mask,with_mask_1147.jpg,b8ef7875eecd5c885a21fd7c9f6d9cfc
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1148.jpg,True,208,251,3,15616,RGB,,with_mask,mask,with_mask_1148.jpg,4979ef7523c1e9f5e5e65c3aeae82a70
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1149.jpg,True,304,431,3,40565,RGB,,with_mask,mask,with_mask_1149.jpg,538c5ef71e6ede2998b03ceaaecd36a8
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_115.jpg,True,141,221,3,11420,RGB,,with_mask,mask,with_mask_115.jpg,faf73603edb45e139ef428f7e80c3038
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1150.jpg,True,97,110,3,4988,RGB,,with_mask,mask,with_mask_1150.jpg,718266a3901163f0c7458af79826d417
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1151.jpg,True,112,180,3,8378,RGB,,with_mask,mask,with_mask_1151.jpg,133bb9c9e395e6562ae10096003f32b9
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1152.jpg,True,206,283,3,16439,RGB,,with_mask,mask,with_mask_1152.jpg,60084c594f9366cf30cc4cc358c55fcc
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1153.jpg,True,99,150,3,6329,RGB,,with_mask,mask,with_mask_1153.jpg,e9cc93040be5f06df4aa200920386eef
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1154.jpg,True,126,131,3,6404,RGB,,with_mask,mask,with_mask_1154.jpg,058b480c9f54a92b59804530a0ea5183
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1155.jpg,True,41,70,3,2691,RGB,,with_mask,mask,with_mask_1155.jpg,296f11180bb5fd7fe00ea555221f6c59
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1156.jpg,True,95,133,3,5028,RGB,,with_mask,mask,with_mask_1156.jpg,5aa2b16efe8c6b9680fbc222299125ed
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1157.jpg,True,61,83,3,3946,RGB,,with_mask,mask,with_mask_1157.jpg,a2d9fe1f5f1cb7cd1658998b91d68853
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1158.jpg,True,59,78,3,3550,RGB,,with_mask,mask,with_mask_1158.jpg,4ca11f0c97c1454ccef47d714ed8d99c
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1159.jpg,True,137,196,3,10415,RGB,,with_mask,mask,with_mask_1159.jpg,3c213b374d443d04079b7a0924b290b0
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_116.jpg,True,95,131,3,4726,RGB,,with_mask,mask,with_mask_116.jpg,3a4df56bc60894a10f88d8e3d1d29832
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1160.jpg,True,58,87,3,3643,RGB,,with_mask,mask,with_mask_1160.jpg,383051f2d570577edbdaaa85327380e5
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1161.jpg,True,92,114,3,4557,RGB,,with_mask,mask,with_mask_1161.jpg,a4ced5820d623719bb268e9bef3d4a38
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1162.jpg,True,121,164,3,7581,RGB,,with_mask,mask,with_mask_1162.jpg,5b0145c4b9f1f63d459f4d2baba52142
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1163.jpg,True,104,120,3,4821,RGB,,with_mask,mask,with_mask_1163.jpg,7150d0429e4dedc00449875c9f6f41d8
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1164.jpg,True,58,77,3,3375,RGB,,with_mask,mask,with_mask_1164.jpg,0aee8396f335fb1e79d370965aef3490
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1165.jpg,True,244,346,3,19512,RGB,,with_mask,mask,with_mask_1165.jpg,e3fb3c74d3c77a8a3aae857679514eb2
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1166.jpg,True,47,66,3,2225,RGB,,with_mask,mask,with_mask_1166.jpg,95cb9650f96ae6f74ab72cf876f4458c
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1167.jpg,True,117,165,3,7607,RGB,,with_mask,mask,with_mask_1167.jpg,8edb8809b1d45616a0e4e666021cf8d5
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1168.jpg,True,149,217,3,12072,RGB,,with_mask,mask,with_mask_1168.jpg,612ed720864ee328f4085e639494b1aa
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1169.jpg,True,1052,1606,3,577720,RGB,,with_mask,mask,with_mask_1169.jpg,6ef92838b8c94df72ca9e7a98d8b9abe
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_117.jpg,True,157,199,3,11166,RGB,,with_mask,mask,with_mask_117.jpg,d9a60278c101ab99920df7d7ad049dac
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1170.jpg,True,199,228,3,21220,RGB,,with_mask,mask,with_mask_1170.jpg,88481569eea209d7517f0d1b7ded1aff
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1171.jpg,True,128,210,3,12572,RGB,,with_mask,mask,with_mask_1171.jpg,2c308383e1c4cab137ff48bacfcf2f36
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1172.jpg,True,148,216,3,12477,RGB,,with_mask,mask,with_mask_1172.jpg,e9636e2d70b3a6e0e14d55d98d19fcb2
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1173.jpg,True,42,66,3,2490,RGB,,with_mask,mask,with_mask_1173.jpg,b6635a7498cd6318e665b2dcdf084453
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1174.jpg,True,189,268,3,15179,RGB,,with_mask,mask,with_mask_1174.jpg,f634654844b823ba02f11c1385a3ae4b
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1175.jpg,True,325,421,3,44049,RGB,,with_mask,mask,with_mask_1175.jpg,d4d42fb551cd7c6a1a847b19b756dd96
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1176.jpg,True,207,307,3,20809,RGB,,with_mask,mask,with_mask_1176.jpg,d629cd4e5c504779142c56211e7bb666
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1178.jpg,True,41,58,3,2143,RGB,,with_mask,mask,with_mask_1178.jpg,ec44ca6e1447e03cbd1dc2b07141dcbb
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1179.jpg,True,398,756,3,48637,RGB,,with_mask,mask,with_mask_1179.jpg,2c0b98f37690df474332a0e1a9e08598
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_118.jpg,True,190,309,3,22041,RGB,,with_mask,mask,with_mask_118.jpg,a613a10bae6a2a5e4d1e0a496d126035
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1180.jpg,True,112,146,3,7042,RGB,,with_mask,mask,with_mask_1180.jpg,4ca0780700fca1bd26c53a907a897730
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1181.jpg,True,117,155,3,7672,RGB,,with_mask,mask,with_mask_1181.jpg,2eb2919a4e5f3271b17e6844dba0a1b6
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1182.jpg,True,125,226,3,7136,RGB,,with_mask,mask,with_mask_1182.jpg,58e76af48bf152094f6298c48c89d8f0
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1183.jpg,True,125,156,3,8061,RGB,,with_mask,mask,with_mask_1183.jpg,10688702822681bd151de839acee493a
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1184.jpg,True,141,200,3,10373,RGB,,with_mask,mask,with_mask_1184.jpg,d47c0a1e71e6a5a75612305f6905f5b6
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1185.jpg,True,154,235,3,12491,RGB,,with_mask,mask,with_mask_1185.jpg,43c109549de3b5e50fa8f4621cedbfc4
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1186.jpg,True,57,76,3,2265,RGB,,with_mask,mask,with_mask_1186.jpg,474fabd42b6b30587d2cca2366c5969e
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1187.jpg,True,90,126,3,5374,RGB,,with_mask,mask,with_mask_1187.jpg,c0cfeba3fdcf1e83f9428f26cdeaf06a
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1188.jpg,True,60,98,3,3565,RGB,,with_mask,mask,with_mask_1188.jpg,a390406a2e72a19ee5c63e3cc6a7af07
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1189.jpg,True,68,92,3,3667,RGB,,with_mask,mask,with_mask_1189.jpg,c5489e301816c57a9d83814f198c0c33
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_119.jpg,True,66,81,3,3355,RGB,,with_mask,mask,with_mask_119.jpg,e73052432d60df627c3e21e881d146ce
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1190.jpg,True,63,58,3,3071,RGB,,with_mask,mask,with_mask_1190.jpg,16e1cd8e37def54d8a990c5545956ad6
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1191.jpg,True,129,199,3,13565,RGB,,with_mask,mask,with_mask_1191.jpg,13fee50e6ba3a430f5bf9e2e97b2440f
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1192.jpg,True,74,100,3,4966,RGB,,with_mask,mask,with_mask_1192.jpg,9715591fc6c650874b10e8d84de73c8f
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1193.jpg,True,75,122,3,4250,RGB,,with_mask,mask,with_mask_1193.jpg,036e6828652c61b3ad8fe026719d3aa3
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1194.jpg,True,284,406,3,29684,RGB,,with_mask,mask,with_mask_1194.jpg,e131a086c75b0a40b891ac69cf342a1e
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1195.jpg,True,121,190,3,8111,RGB,,with_mask,mask,with_mask_1195.jpg,605aa4064ca3e43ee3d87ab98f9b0e41
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1196.jpg,True,33,48,3,1748,RGB,,with_mask,mask,with_mask_1196.jpg,0c81c2c428732b9df5de533984f36423
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1197.jpg,True,288,397,3,36327,RGB,,with_mask,mask,with_mask_1197.jpg,d4ed274f0e4db8f7a86b6488b89e29b8
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1198.jpg,True,113,194,3,8918,RGB,,with_mask,mask,with_mask_1198.jpg,b5d49d7186ef86ba3f00c2afcd0f7b02
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1199.jpg,True,164,248,3,14868,RGB,,with_mask,mask,with_mask_1199.jpg,4548c8ab01bbaa0b097d80107fd0c965
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_12.jpg,True,112,188,3,7057,RGB,,with_mask,mask,with_mask_12.jpg,275f25b65a372fa622e9cf47f3e669a4
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_120.jpg,True,77,117,3,4743,RGB,,with_mask,mask,with_mask_120.jpg,42c77babc00793d677e7cbf490d914c2
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1200.jpg,True,102,141,3,6827,RGB,,with_mask,mask,with_mask_1200.jpg,622b2bb0f8790226155b2fcbdfb01466
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1201.jpg,True,125,177,3,9721,RGB,,with_mask,mask,with_mask_1201.jpg,c8efbebffd8cba48a6a17e1a4b574614
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1202.jpg,True,57,76,3,3650,RGB,,with_mask,mask,with_mask_1202.jpg,aeb5528e90eb0409a18c4ffd18f2f448
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1203.jpg,True,106,143,3,8724,RGB,,with_mask,mask,with_mask_1203.jpg,64242e496d713b09edaf8da3a201b447
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1204.jpg,True,180,286,3,12473,RGB,,with_mask,mask,with_mask_1204.jpg,e42c9c35276209da0206280e3f327429
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1205.jpg,True,81,115,3,6321,RGB,,with_mask,mask,with_mask_1205.jpg,30826f1b695522428a4506986323571c
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1206.jpg,True,151,209,3,16572,RGB,,with_mask,mask,with_mask_1206.jpg,04830ecad5913f0acfcc6db3ca72c284
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1207.jpg,True,117,167,3,6413,RGB,,with_mask,mask,with_mask_1207.jpg,21bf4de2b699f1af64315ca1b6283e95
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1208.jpg,True,79,119,3,3767,RGB,,with_mask,mask,with_mask_1208.jpg,f78fb5da66f51e285b49ceaac1bac1ce
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1209.jpg,True,45,63,3,2634,RGB,,with_mask,mask,with_mask_1209.jpg,f02a6f669d81487bf8d2c6811d5ac712
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_121.jpg,True,55,64,3,2531,RGB,,with_mask,mask,with_mask_121.jpg,b7b6e2de434cf575efb7febee77c7f1f
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1210.jpg,True,150,179,3,41007,RGB,,with_mask,mask,with_mask_1210.jpg,cc5752a37d5e6e9629265aeab02e0633
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1211.jpg,True,81,103,3,13536,RGB,,with_mask,mask,with_mask_1211.jpg,8e34aedf542bc377a76f5516fea988d3
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1212.jpg,True,212,280,3,71995,RGB,,with_mask,mask,with_mask_1212.jpg,06b05cd05c641cb44f2702e7e8372a59
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1213.jpg,True,61,76,3,9476,RGB,,with_mask,mask,with_mask_1213.jpg,fb8017b8c4c194780104e992b5a04029
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1214.jpg,True,192,224,3,17169,RGB,,with_mask,mask,with_mask_1214.jpg,13f1bf1ed8064c44bf27bf2ddc59f311
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1215.jpg,True,152,193,3,12025,RGB,,with_mask,mask,with_mask_1215.jpg,89a7fb4065cf049a31fa5e2773fdd0de
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1216.jpg,True,62,82,3,2842,RGB,,with_mask,mask,with_mask_1216.jpg,543ceb64077177f5376e23b8fe47ba46
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1217.jpg,True,63,97,3,5481,RGB,,with_mask,mask,with_mask_1217.jpg,1f663d93feb9abf92147a29e784047c0
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1218.jpg,True,45,53,3,2256,RGB,,with_mask,mask,with_mask_1218.jpg,2165989bbe5677e7a1656054bfbc7338
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1219.jpg,True,98,121,3,6338,RGB,,with_mask,mask,with_mask_1219.jpg,173670c2c2a87b9010fa6a3444744432
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_122.jpg,True,140,168,3,9169,RGB,,with_mask,mask,with_mask_122.jpg,bb2b776f66c949078e3157e51330512a
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1220.jpg,True,120,158,3,7748,RGB,,with_mask,mask,with_mask_1220.jpg,b6f0de8eaf25e3586144e344e6f37647
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1221.jpg,True,185,169,3,11078,RGB,,with_mask,mask,with_mask_1221.jpg,7b0013579e1763b5408ffadeda0773c6
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1222.jpg,True,100,106,3,5539,RGB,,with_mask,mask,with_mask_1222.jpg,ea38d5169f9870829c964431ba92af17
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1223.jpg,True,86,99,3,5980,RGB,,with_mask,mask,with_mask_1223.jpg,9973495424e0fcba604b197d5be7b338
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1224.jpg,True,107,131,3,7361,RGB,,with_mask,mask,with_mask_1224.jpg,aeaabd45490b4fb80ecc73effe1f94c4
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1225.jpg,True,53,75,3,7914,RGB,,with_mask,mask,with_mask_1225.jpg,aaddcf7ace0c5fb7332ba3a12c7823c1
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1226.jpg,True,108,149,3,8479,RGB,,with_mask,mask,with_mask_1226.jpg,7cf49030adf69591071dc15d95c240fa
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1227.jpg,True,67,92,3,3378,RGB,,with_mask,mask,with_mask_1227.jpg,273bb7042d6d2cda55ce0f4fd7d1569f
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1228.jpg,True,70,94,3,3605,RGB,,with_mask,mask,with_mask_1228.jpg,f67d7afa49168a643039bbf61ef4f4c8
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1229.jpg,True,80,94,3,4493,RGB,,with_mask,mask,with_mask_1229.jpg,209b8c69de6505ab4b36f4e260c161c7
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_123.jpg,True,173,215,3,14186,RGB,,with_mask,mask,with_mask_123.jpg,21b7041648c7978e7179c369d061add6
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1230.jpg,True,47,60,3,2295,RGB,,with_mask,mask,with_mask_1230.jpg,b1a0d301d9936bc5c1466f01347e8a2a
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1231.jpg,True,64,81,3,3263,RGB,,with_mask,mask,with_mask_1231.jpg,c01201cbf6b6e2bcbd7c34fa1d34db3e
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1232.jpg,True,65,80,3,3191,RGB,,with_mask,mask,with_mask_1232.jpg,f36a851d3aa6a6b9a3b22e986ca8e70f
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1233.jpg,True,74,79,3,3811,RGB,,with_mask,mask,with_mask_1233.jpg,50582bd932806a4adb9b3215315b0b37
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1234.jpg,True,30,40,3,1475,RGB,,with_mask,mask,with_mask_1234.jpg,e7bf2d2dbc0183851ea4771a24cd67b6
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1235.jpg,True,510,340,3,18498,RGB,,with_mask,mask,with_mask_1235.jpg,841b01dea12f0f5e8b59e8787cc44d42
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1236.jpg,True,115,153,3,7097,RGB,,with_mask,mask,with_mask_1236.jpg,39961c211928a3cb2d1cad34b773e1b3
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1237.jpg,True,70,62,3,2669,RGB,,with_mask,mask,with_mask_1237.jpg,4fcb30b4bbe42c261dd2641028ebe8b7
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1238.jpg,True,301,461,3,15325,RGB,,with_mask,mask,with_mask_1238.jpg,7ad07121a9d1776bf89df62f3d1cbf25
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1239.jpg,True,43,65,3,2311,RGB,,with_mask,mask,with_mask_1239.jpg,c06139805f9383566da5ad7e5b44b78e
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_124.jpg,True,142,174,3,10743,RGB,,with_mask,mask,with_mask_124.jpg,f1d25cebe1ecd43d0cf04154bf6604ca
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1240.jpg,True,320,433,3,26186,RGB,,with_mask,mask,with_mask_1240.jpg,cb192fe2374bbbc71fb0317dabf00fe5
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1241.jpg,True,41,65,3,2697,RGB,,with_mask,mask,with_mask_1241.jpg,310cfb1056a26e881595e37f6a4226c9
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1242.jpg,True,320,428,3,23170,RGB,,with_mask,mask,with_mask_1242.jpg,539df71cb55f2cc702147f25e2204b07
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1243.jpg,True,71,93,3,3577,RGB,,with_mask,mask,with_mask_1243.jpg,56fbeb09de5501a3610ce991cb99c0d5
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1244.jpg,True,300,168,3,6679,RGB,,with_mask,mask,with_mask_1244.jpg,0568bef2b23058b473a80edf462f42d3
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1245.jpg,True,63,72,3,3282,RGB,,with_mask,mask,with_mask_1245.jpg,18563973a3415e5cd0eeab5c3ad820f8
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1246.jpg,True,327,433,3,24327,RGB,,with_mask,mask,with_mask_1246.jpg,31221a4518e52d14202d9ca2f6b8c662
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1247.jpg,True,35,47,3,1767,RGB,,with_mask,mask,with_mask_1247.jpg,fc98bf33399d472ea0af48924456e4f9
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1248.jpg,True,318,159,3,7377,RGB,,with_mask,mask,with_mask_1248.jpg,6eba99c73d0ebc22c58d3d09f5642a76
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1249.jpg,True,89,156,3,8131,RGB,,with_mask,mask,with_mask_1249.jpg,284aefd35460ee2c64f60d5bb9bbf5d9
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_125.jpg,True,95,149,3,6308,RGB,,with_mask,mask,with_mask_125.jpg,c107fe472cb7b6d9ec86a772c9bd69b9
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1250.jpg,True,320,428,3,21033,RGB,,with_mask,mask,with_mask_1250.jpg,c6f145347b919e8cdbb10f98e00cde48
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1251.jpg,True,193,150,3,6870,RGB,,with_mask,mask,with_mask_1251.jpg,eb01e45655d2c736316f177c3d8c9786
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1252.jpg,True,225,225,3,7048,RGB,,with_mask,mask,with_mask_1252.jpg,765da274a50f0dee8685cb59389c20a7
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1253.jpg,True,95,125,3,6085,RGB,,with_mask,mask,with_mask_1253.jpg,9a32d1b6520fcee25b14e78b0a150308
