filepath,valid,width,height,channels,file_size_bytes,color_mode,error,label,dataset,filename,file_hash
E:\AMIT AI\Face Mask & Emotion detection\angry\374.jpg,True,48,48,1,1786,L,,angry,emotion,374.jpg,0cd5fe1d50efabbbcf92414dd5dd1780
E:\AMIT AI\Face Mask & Emotion detection\angry\387.jpg,True,48,48,1,1924,L,,angry,emotion,387.jpg,8c233d0322d5d974d976b5dc726b4455
E:\AMIT AI\Face Mask & Emotion detection\angry\393.jpg,True,48,48,1,1701,L,,angry,emotion,393.jpg,d18b1ef7cad904fd8122b5d243130011
E:\AMIT AI\Face Mask & Emotion detection\angry\40.jpg,True,48,48,1,1480,L,,angry,emotion,40.jpg,47c73be061e7af741ed45f1b278716e1
E:\AMIT AI\Face Mask & Emotion detection\angry\409.jpg,True,48,48,1,1586,L,,angry,emotion,409.jpg,f9a3b807809306bc1988be8e010e0f1c
E:\AMIT AI\Face Mask & Emotion detection\angry\412.jpg,True,48,48,1,1786,L,,angry,emotion,412.jpg,3b42c04f9b3e430ebdbeffe1f46781b8
E:\AMIT AI\Face Mask & Emotion detection\angry\421.jpg,True,48,48,1,1630,L,,angry,emotion,421.jpg,7a94c0d1eb5a300babd8860956d1912e
E:\AMIT AI\Face Mask & Emotion detection\angry\429.jpg,True,48,48,1,1634,L,,angry,emotion,429.jpg,0eb1e5efd76e7854b3ecd28b4ba662d6
E:\AMIT AI\Face Mask & Emotion detection\angry\43.jpg,True,48,48,1,1794,L,,angry,emotion,43.jpg,a686409068f7aeabde7da0cda8230d60
E:\AMIT AI\Face Mask & Emotion detection\angry\431.jpg,True,48,48,1,1519,L,,angry,emotion,431.jpg,4551ee1f2d4f06ffea4c6d5b2eba086a
E:\AMIT AI\Face Mask & Emotion detection\angry\433.jpg,True,48,48,1,1306,L,,angry,emotion,433.jpg,ab86bf62e05c0ea88e34df1d0c0a04a6
E:\AMIT AI\Face Mask & Emotion detection\angry\434.jpg,True,48,48,1,1606,L,,angry,emotion,434.jpg,265198c5c1c0fc8c4c402211533cd872
E:\AMIT AI\Face Mask & Emotion detection\angry\464.jpg,True,48,48,1,1422,L,,angry,emotion,464.jpg,cc4d52f5de9ef637485b8ac095dc9a46
E:\AMIT AI\Face Mask & Emotion detection\angry\469.jpg,True,48,48,1,1650,L,,angry,emotion,469.jpg,08bd22a8399cd398477a6a2048e4a578
E:\AMIT AI\Face Mask & Emotion detection\angry\470.jpg,True,48,48,1,1310,L,,angry,emotion,470.jpg,1ca9691c63eea27ca6380f166cbe419c
E:\AMIT AI\Face Mask & Emotion detection\angry\481.jpg,True,48,48,1,1556,L,,angry,emotion,481.jpg,23bf8e350c952f3bc796c20a9ba8c296
E:\AMIT AI\Face Mask & Emotion detection\angry\489.jpg,True,48,48,1,1921,L,,angry,emotion,489.jpg,1bfd061ec1d1d08dfd1db70090123508
E:\AMIT AI\Face Mask & Emotion detection\angry\496.jpg,True,48,48,1,1264,L,,angry,emotion,496.jpg,7d8950cd419ba7edb771c547304f6bf1
E:\AMIT AI\Face Mask & Emotion detection\angry\499.jpg,True,48,48,1,1526,L,,angry,emotion,499.jpg,19fab224550035378495518cac5cb6f3
E:\AMIT AI\Face Mask & Emotion detection\angry\509.jpg,True,48,48,1,1316,L,,angry,emotion,509.jpg,28f92e1aa517330ef88ba73280d2cae8
E:\AMIT AI\Face Mask & Emotion detection\angry\515.jpg,True,48,48,1,1673,L,,angry,emotion,515.jpg,01099a18b3672e936c7f4771b805ea84
E:\AMIT AI\Face Mask & Emotion detection\angry\516.jpg,True,48,48,1,1720,L,,angry,emotion,516.jpg,01ccd048431407eb79141d3f1bf85e0e
E:\AMIT AI\Face Mask & Emotion detection\angry\519.jpg,True,48,48,1,1726,L,,angry,emotion,519.jpg,369c93dda2323efe663edd4272b734c5
E:\AMIT AI\Face Mask & Emotion detection\angry\525.jpg,True,48,48,1,1610,L,,angry,emotion,525.jpg,e18da7a68e9ab9c4c2f8e92ee26c13dc
E:\AMIT AI\Face Mask & Emotion detection\angry\526.jpg,True,48,48,1,1707,L,,angry,emotion,526.jpg,cfbbde4aa1ba3a77aaca81e2ad323b9d
E:\AMIT AI\Face Mask & Emotion detection\angry\545.jpg,True,48,48,1,1699,L,,angry,emotion,545.jpg,56d8b92f569b3568a167477308a39929
E:\AMIT AI\Face Mask & Emotion detection\angry\558.jpg,True,48,48,1,1509,L,,angry,emotion,558.jpg,5fd650b744544abf9f2e20f0d43becf0
E:\AMIT AI\Face Mask & Emotion detection\angry\56.jpg,True,48,48,1,1505,L,,angry,emotion,56.jpg,d1c278511a9e449d630fa7d0282d1463
E:\AMIT AI\Face Mask & Emotion detection\angry\563.jpg,True,48,48,1,1492,L,,angry,emotion,563.jpg,d625eb8b3c09e5a4f887f84e940678eb
E:\AMIT AI\Face Mask & Emotion detection\angry\564.jpg,True,48,48,1,1657,L,,angry,emotion,564.jpg,caf64bd4871b61b1387f0ae21cd6bc5c
E:\AMIT AI\Face Mask & Emotion detection\angry\581.jpg,True,48,48,1,1641,L,,angry,emotion,581.jpg,caf07d8adf96a9a3066c53ddac7c96a7
E:\AMIT AI\Face Mask & Emotion detection\angry\612.jpg,True,48,48,1,1422,L,,angry,emotion,612.jpg,23e56498372e5edf9591973bf9ca3f6b
E:\AMIT AI\Face Mask & Emotion detection\angry\617.jpg,True,48,48,1,1505,L,,angry,emotion,617.jpg,c886db390b9cbb52832d8c0c37180d9f
E:\AMIT AI\Face Mask & Emotion detection\angry\625.jpg,True,48,48,1,1260,L,,angry,emotion,625.jpg,fe1d06494391def2590906f5bc3bdd67
E:\AMIT AI\Face Mask & Emotion detection\angry\636.jpg,True,48,48,1,1599,L,,angry,emotion,636.jpg,c1fe552da4e6df28cc4deec87464f2be
E:\AMIT AI\Face Mask & Emotion detection\angry\671.jpg,True,48,48,1,1410,L,,angry,emotion,671.jpg,36d331861cf832caf3ee11533a8dba50
E:\AMIT AI\Face Mask & Emotion detection\angry\677.jpg,True,48,48,1,1614,L,,angry,emotion,677.jpg,addde8536454b6bd18bd432c59db8cca
E:\AMIT AI\Face Mask & Emotion detection\angry\68.jpg,True,48,48,1,1344,L,,angry,emotion,68.jpg,5cb6d4767c2675338a95c2282b3afc81
E:\AMIT AI\Face Mask & Emotion detection\angry\700.jpg,True,48,48,1,1684,L,,angry,emotion,700.jpg,6476e03f2eb2195e7ccfd2d0fb020049
E:\AMIT AI\Face Mask & Emotion detection\angry\704.jpg,True,48,48,1,1455,L,,angry,emotion,704.jpg,1d4db2a05e95c87931f93fc155f9c4ac
E:\AMIT AI\Face Mask & Emotion detection\angry\714.jpg,True,48,48,1,1765,L,,angry,emotion,714.jpg,0fc441ea3ab5c1be4f37704275b546f7
E:\AMIT AI\Face Mask & Emotion detection\angry\716.jpg,True,48,48,1,2165,L,,angry,emotion,716.jpg,a8561b451642274a883083f149d0e7e1
E:\AMIT AI\Face Mask & Emotion detection\angry\74.jpg,True,48,48,1,1654,L,,angry,emotion,74.jpg,59eddc4931ea1ed242b1ae79b89e2a13
E:\AMIT AI\Face Mask & Emotion detection\angry\740.jpg,True,48,48,1,1532,L,,angry,emotion,740.jpg,b8035d2fb8bca745073c0af117190b50
E:\AMIT AI\Face Mask & Emotion detection\angry\743.jpg,True,48,48,1,1714,L,,angry,emotion,743.jpg,6d97b596747a5f7c12dfdab2f739fc09
E:\AMIT AI\Face Mask & Emotion detection\angry\756.jpg,True,48,48,1,1703,L,,angry,emotion,756.jpg,a43080d96b25674909abc9c7cbd561b6
E:\AMIT AI\Face Mask & Emotion detection\angry\76.jpg,True,48,48,1,1725,L,,angry,emotion,76.jpg,cb2142f51ec4b61660a5b1ceef45f7d2
E:\AMIT AI\Face Mask & Emotion detection\angry\765.jpg,True,48,48,1,1806,L,,angry,emotion,765.jpg,a30b657ad3f367cf52cbe1245635dc87
E:\AMIT AI\Face Mask & Emotion detection\angry\77.jpg,True,48,48,1,1258,L,,angry,emotion,77.jpg,9214c76bd33308ad23b9a638632ba654
E:\AMIT AI\Face Mask & Emotion detection\angry\778.jpg,True,48,48,1,1670,L,,angry,emotion,778.jpg,71476c23e64eb6f8f0f599dae2030477
E:\AMIT AI\Face Mask & Emotion detection\angry\790.jpg,True,48,48,1,1416,L,,angry,emotion,790.jpg,6552d2a6632f112d2c011479282e658a
E:\AMIT AI\Face Mask & Emotion detection\angry\797.jpg,True,48,48,1,1730,L,,angry,emotion,797.jpg,4d0e3661419d7161392dcbbadee05d2a
E:\AMIT AI\Face Mask & Emotion detection\angry\823.jpg,True,48,48,1,1680,L,,angry,emotion,823.jpg,35096e0c0fe3b369bacd6892c492d704
E:\AMIT AI\Face Mask & Emotion detection\angry\824.jpg,True,48,48,1,1772,L,,angry,emotion,824.jpg,abf50698223c25e520b3c369e8f5184c
E:\AMIT AI\Face Mask & Emotion detection\angry\834.jpg,True,48,48,1,1570,L,,angry,emotion,834.jpg,1db45ac0570f9f899ccff58ad22c3bd6
E:\AMIT AI\Face Mask & Emotion detection\angry\835.jpg,True,48,48,1,1500,L,,angry,emotion,835.jpg,31997b7f4e1a48d9a52ed0b9335913b9
E:\AMIT AI\Face Mask & Emotion detection\angry\850.jpg,True,48,48,1,1496,L,,angry,emotion,850.jpg,811e58d48d6094a89b1c7bbccc31dbee
E:\AMIT AI\Face Mask & Emotion detection\angry\851.jpg,True,48,48,1,1837,L,,angry,emotion,851.jpg,c02806ca68c68cc2bd6b9e3eb1b43817
E:\AMIT AI\Face Mask & Emotion detection\angry\860.jpg,True,48,48,1,1401,L,,angry,emotion,860.jpg,94380115115b7fc951049c776da6ba96
E:\AMIT AI\Face Mask & Emotion detection\angry\876.jpg,True,48,48,1,1520,L,,angry,emotion,876.jpg,5ce2d5fb38c5c6f02bfacda9b851355d
E:\AMIT AI\Face Mask & Emotion detection\angry\879.jpg,True,48,48,1,1562,L,,angry,emotion,879.jpg,5edcb62f574cecd3d6275d34ae26ed3c
E:\AMIT AI\Face Mask & Emotion detection\angry\881.jpg,True,48,48,1,1492,L,,angry,emotion,881.jpg,b1ec67b0185dfff22725af75252b8fc4
E:\AMIT AI\Face Mask & Emotion detection\angry\883.jpg,True,48,48,1,1694,L,,angry,emotion,883.jpg,f85111135af1f71c87b7ccbf3ec0949b
E:\AMIT AI\Face Mask & Emotion detection\angry\90.jpg,True,48,48,1,1713,L,,angry,emotion,90.jpg,e7979000c71b2d4b62e7877c1a27e078
E:\AMIT AI\Face Mask & Emotion detection\angry\900.jpg,True,48,48,1,1502,L,,angry,emotion,900.jpg,c91a39aede54e7f3baa957f0d45280ce
E:\AMIT AI\Face Mask & Emotion detection\angry\908.jpg,True,48,48,1,1592,L,,angry,emotion,908.jpg,8f9996ff7ddc4d84f7bd5eed296073f8
E:\AMIT AI\Face Mask & Emotion detection\angry\91.jpg,True,48,48,1,1586,L,,angry,emotion,91.jpg,25a69f7c8d73bf31105e7197a9f402d1
E:\AMIT AI\Face Mask & Emotion detection\angry\923.jpg,True,48,48,1,1627,L,,angry,emotion,923.jpg,01d13a611bead4507937b5550439749d
E:\AMIT AI\Face Mask & Emotion detection\angry\928.jpg,True,48,48,1,1512,L,,angry,emotion,928.jpg,68b7a2053a9028c2db21f0dbdf7cc36b
E:\AMIT AI\Face Mask & Emotion detection\angry\93.jpg,True,48,48,1,1427,L,,angry,emotion,93.jpg,e1ef27b2845247e9e19dfb37d351459e
E:\AMIT AI\Face Mask & Emotion detection\angry\932.jpg,True,48,48,1,1664,L,,angry,emotion,932.jpg,22e961c12b74f5322dc71cac78df451a
E:\AMIT AI\Face Mask & Emotion detection\angry\935.jpg,True,48,48,1,1688,L,,angry,emotion,935.jpg,f6cf58556078854b91118f03734eac5e
E:\AMIT AI\Face Mask & Emotion detection\angry\938.jpg,True,48,48,1,1429,L,,angry,emotion,938.jpg,368a91739ff1afcf3f497c99858f7d13
E:\AMIT AI\Face Mask & Emotion detection\angry\946.jpg,True,48,48,1,1822,L,,angry,emotion,946.jpg,392bda9a513fe2b3b44dbeb0bcb16ad5
E:\AMIT AI\Face Mask & Emotion detection\angry\950.jpg,True,48,48,1,1691,L,,angry,emotion,950.jpg,d826a9ec36492da4337be332d23afcea
E:\AMIT AI\Face Mask & Emotion detection\angry\961.jpg,True,48,48,1,1521,L,,angry,emotion,961.jpg,9f6afa9db9fa93e6ca58b5fc225a5aa5
E:\AMIT AI\Face Mask & Emotion detection\angry\962.jpg,True,48,48,1,1658,L,,angry,emotion,962.jpg,6c949130dab3ecfcdcb27a07c1ad2a85
E:\AMIT AI\Face Mask & Emotion detection\angry\963.jpg,True,48,48,1,1434,L,,angry,emotion,963.jpg,2443e81689f3b3c5c7bf5868ca6c417f
E:\AMIT AI\Face Mask & Emotion detection\angry\965.jpg,True,48,48,1,1550,L,,angry,emotion,965.jpg,f3a35f338e40c523c472078ab24c5ee4
E:\AMIT AI\Face Mask & Emotion detection\angry\971.jpg,True,48,48,1,1614,L,,angry,emotion,971.jpg,1725a067b99128f0e6ba37bbdea8dd43
E:\AMIT AI\Face Mask & Emotion detection\angry\974.jpg,True,48,48,1,1627,L,,angry,emotion,974.jpg,5390294bd20317180ed465b5d6ce6fd8
E:\AMIT AI\Face Mask & Emotion detection\angry\980.jpg,True,48,48,1,1491,L,,angry,emotion,980.jpg,8e766460d6845933b4247a51f59be545
E:\AMIT AI\Face Mask & Emotion detection\angry\985.jpg,True,48,48,1,1634,L,,angry,emotion,985.jpg,0cd4d5f3015e9ea54e2ebe7f0c5abbe4
E:\AMIT AI\Face Mask & Emotion detection\angry\998.jpg,True,48,48,1,1658,L,,angry,emotion,998.jpg,42bdd2d411644f17c8ccf014f58111cd
E:\AMIT AI\Face Mask & Emotion detection\disgust\10018.jpg,True,48,48,1,1553,L,,disgust,emotion,10018.jpg,63c242b48e18ad8fede89e5a69c373c6
E:\AMIT AI\Face Mask & Emotion detection\disgust\10022.jpg,True,48,48,1,1703,L,,disgust,emotion,10022.jpg,964a9275feda3713582abab40c5e4fe9
E:\AMIT AI\Face Mask & Emotion detection\disgust\10112.jpg,True,48,48,1,1282,L,,disgust,emotion,10112.jpg,5c28ba409ba99068c773b20666aa5756
E:\AMIT AI\Face Mask & Emotion detection\disgust\10137.jpg,True,48,48,1,1446,L,,disgust,emotion,10137.jpg,b296c0e26b773d05f2470a92c7f918d1
E:\AMIT AI\Face Mask & Emotion detection\disgust\10236.jpg,True,48,48,1,1675,L,,disgust,emotion,10236.jpg,2a0203753aeff47293b65b4bec251ddd
E:\AMIT AI\Face Mask & Emotion detection\disgust\10316.jpg,True,48,48,1,1610,L,,disgust,emotion,10316.jpg,9774066bad1f7bee5444959ebdf0685b
E:\AMIT AI\Face Mask & Emotion detection\disgust\10414.jpg,True,48,48,1,1537,L,,disgust,emotion,10414.jpg,2b4b36da85900abd56970ee81f6bdd6a
E:\AMIT AI\Face Mask & Emotion detection\disgust\10521.jpg,True,48,48,1,1455,L,,disgust,emotion,10521.jpg,012ad512076daedaa9956e18fd6286f2
E:\AMIT AI\Face Mask & Emotion detection\disgust\10538.jpg,True,48,48,1,1576,L,,disgust,emotion,10538.jpg,444374d278b3058662e502975d831954
E:\AMIT AI\Face Mask & Emotion detection\disgust\10606.jpg,True,48,48,1,1711,L,,disgust,emotion,10606.jpg,1ed51c7bcdae385ae72b6a8e78adf380
E:\AMIT AI\Face Mask & Emotion detection\disgust\10646.jpg,True,48,48,1,1629,L,,disgust,emotion,10646.jpg,467dd87d8208d3ca569ac93726805348
E:\AMIT AI\Face Mask & Emotion detection\disgust\10705.jpg,True,48,48,1,1307,L,,disgust,emotion,10705.jpg,824366b136554ccd9f074e5654371770
E:\AMIT AI\Face Mask & Emotion detection\disgust\1073.jpg,True,48,48,1,1356,L,,disgust,emotion,1073.jpg,44b654ebe1ae5dacc9a477cd10d2cd41
E:\AMIT AI\Face Mask & Emotion detection\disgust\10731.jpg,True,48,48,1,1563,L,,disgust,emotion,10731.jpg,cf96f143b5308cce9aee54b71710aaeb
E:\AMIT AI\Face Mask & Emotion detection\disgust\10732.jpg,True,48,48,1,1540,L,,disgust,emotion,10732.jpg,323c1fb8fcc4a3668b751ecd5b9710c3
E:\AMIT AI\Face Mask & Emotion detection\disgust\1096.jpg,True,48,48,1,1331,L,,disgust,emotion,1096.jpg,e60586479bde8f08ac167f898a7b9763
E:\AMIT AI\Face Mask & Emotion detection\disgust\11202.jpg,True,48,48,1,1665,L,,disgust,emotion,11202.jpg,cb0eed710d6f40946da94eb0f10b5aed
E:\AMIT AI\Face Mask & Emotion detection\disgust\11223.jpg,True,48,48,1,1488,L,,disgust,emotion,11223.jpg,74d3b786f2a064c9e825ab3af5300678
E:\AMIT AI\Face Mask & Emotion detection\disgust\11250.jpg,True,48,48,1,1754,L,,disgust,emotion,11250.jpg,ef24666d46461e5b05a5d5e5715cea54
E:\AMIT AI\Face Mask & Emotion detection\disgust\11373.jpg,True,48,48,1,1504,L,,disgust,emotion,11373.jpg,37916aa4f66825f4d9395ceb3402dce4
E:\AMIT AI\Face Mask & Emotion detection\disgust\11383.jpg,True,48,48,1,1415,L,,disgust,emotion,11383.jpg,378e58682ed5a39865cd8c1f894467b2
E:\AMIT AI\Face Mask & Emotion detection\disgust\11622.jpg,True,48,48,1,1615,L,,disgust,emotion,11622.jpg,d4b4b92459fa395fd9a357de5ff9bff8
E:\AMIT AI\Face Mask & Emotion detection\disgust\11656.jpg,True,48,48,1,1719,L,,disgust,emotion,11656.jpg,b0ecd53f99b357f8dc7e6aa44622f889
E:\AMIT AI\Face Mask & Emotion detection\disgust\11731.jpg,True,48,48,1,1531,L,,disgust,emotion,11731.jpg,9971a4d38d5c84c40adf1b556056bdaf
E:\AMIT AI\Face Mask & Emotion detection\disgust\11745.jpg,True,48,48,1,1809,L,,disgust,emotion,11745.jpg,2b86c991929a0b6c4682c0f79d38d0f8
E:\AMIT AI\Face Mask & Emotion detection\disgust\11873.jpg,True,48,48,1,1689,L,,disgust,emotion,11873.jpg,25e7032ea7dba8c687ffa91231760c78
E:\AMIT AI\Face Mask & Emotion detection\disgust\11971.jpg,True,48,48,1,1263,L,,disgust,emotion,11971.jpg,9dedcab85336ca217e53fbe5a9f39a2a
E:\AMIT AI\Face Mask & Emotion detection\disgust\12003.jpg,True,48,48,1,1643,L,,disgust,emotion,12003.jpg,100fd67652ada32f94cb29e38a01a92f
E:\AMIT AI\Face Mask & Emotion detection\disgust\12058.jpg,True,48,48,1,1464,L,,disgust,emotion,12058.jpg,dc41df9fe6e740041cf521fc95896470
E:\AMIT AI\Face Mask & Emotion detection\disgust\12072.jpg,True,48,48,1,1480,L,,disgust,emotion,12072.jpg,85aac98f0dda71ee61eaed481eeb4172
E:\AMIT AI\Face Mask & Emotion detection\disgust\12115.jpg,True,48,48,1,1437,L,,disgust,emotion,12115.jpg,2c5ad2d3e6d6bde036dc5b6eec63fd9e
E:\AMIT AI\Face Mask & Emotion detection\disgust\12179.jpg,True,48,48,1,1674,L,,disgust,emotion,12179.jpg,c501ee6aac91c3c267cafd622f198bbe
E:\AMIT AI\Face Mask & Emotion detection\disgust\12264.jpg,True,48,48,1,1555,L,,disgust,emotion,12264.jpg,45f3a93388116d6bbb36204a757dd496
E:\AMIT AI\Face Mask & Emotion detection\disgust\12280.jpg,True,48,48,1,1682,L,,disgust,emotion,12280.jpg,b61f20d7236da66cfe34f09c543ffad5
E:\AMIT AI\Face Mask & Emotion detection\disgust\12499.jpg,True,48,48,1,1404,L,,disgust,emotion,12499.jpg,b3f4e36590ae250965b2091cca33527e
E:\AMIT AI\Face Mask & Emotion detection\disgust\12620.jpg,True,48,48,1,1530,L,,disgust,emotion,12620.jpg,7c0f5f604efdc81397637b4041667d48
E:\AMIT AI\Face Mask & Emotion detection\disgust\1265.jpg,True,48,48,1,1841,L,,disgust,emotion,1265.jpg,9b78ad4d92d7f083b5bb8f510b3205d0
E:\AMIT AI\Face Mask & Emotion detection\disgust\1270.jpg,True,48,48,1,1498,L,,disgust,emotion,1270.jpg,50b7ea8d081aed19e63cf65f1afb2b23
E:\AMIT AI\Face Mask & Emotion detection\disgust\12807.jpg,True,48,48,1,1510,L,,disgust,emotion,12807.jpg,2d6baf0cad3012f1123a89077d67d5fe
E:\AMIT AI\Face Mask & Emotion detection\disgust\12838.jpg,True,48,48,1,1571,L,,disgust,emotion,12838.jpg,d5c3b84aaaa49765dcc41f7df0a88090
E:\AMIT AI\Face Mask & Emotion detection\disgust\12875.jpg,True,48,48,1,1482,L,,disgust,emotion,12875.jpg,bbcdb45f8d1041cbfa23d7b127b16bd0
E:\AMIT AI\Face Mask & Emotion detection\disgust\12906.jpg,True,48,48,1,1609,L,,disgust,emotion,12906.jpg,57f88bea75b0c7de0dac589ea587aca2
E:\AMIT AI\Face Mask & Emotion detection\disgust\1310.jpg,True,48,48,1,1536,L,,disgust,emotion,1310.jpg,6eca9ab42cbe8475a2eb4f466054b907
E:\AMIT AI\Face Mask & Emotion detection\disgust\13155.jpg,True,48,48,1,1595,L,,disgust,emotion,13155.jpg,ffbd1b3bc470c687a4482af7811653b4
E:\AMIT AI\Face Mask & Emotion detection\disgust\13248.jpg,True,48,48,1,1544,L,,disgust,emotion,13248.jpg,99c554e60eb66af6f629ae923c7d8302
E:\AMIT AI\Face Mask & Emotion detection\disgust\13263.jpg,True,48,48,1,1546,L,,disgust,emotion,13263.jpg,03ef70b2a7011cdb94de8f2e0ff504ba
E:\AMIT AI\Face Mask & Emotion detection\disgust\13367.jpg,True,48,48,1,1066,L,,disgust,emotion,13367.jpg,1f3038884e577c65d5f49665cf2f8fbb
E:\AMIT AI\Face Mask & Emotion detection\disgust\13445.jpg,True,48,48,1,1539,L,,disgust,emotion,13445.jpg,d982d15ae3e3fdded7db22e9b467ba4a
E:\AMIT AI\Face Mask & Emotion detection\disgust\13458.jpg,True,48,48,1,1926,L,,disgust,emotion,13458.jpg,7602edd578c735a9c26660ef29e626da
E:\AMIT AI\Face Mask & Emotion detection\disgust\13551.jpg,True,48,48,1,1725,L,,disgust,emotion,13551.jpg,f9a2b3367046b1d2072847e176bb6082
E:\AMIT AI\Face Mask & Emotion detection\disgust\13736.jpg,True,48,48,1,1400,L,,disgust,emotion,13736.jpg,f39eedf6b5c02efede95697d0c52540b
E:\AMIT AI\Face Mask & Emotion detection\disgust\13857.jpg,True,48,48,1,1405,L,,disgust,emotion,13857.jpg,a8b9517f74bd4b91181e65c17bd2b90d
E:\AMIT AI\Face Mask & Emotion detection\disgust\14110.jpg,True,48,48,1,1469,L,,disgust,emotion,14110.jpg,b0ef479370f83fb13e6f8c7632caf491
E:\AMIT AI\Face Mask & Emotion detection\disgust\14140.jpg,True,48,48,1,1751,L,,disgust,emotion,14140.jpg,5da32521902f4bed1acb5f93c5afeb28
E:\AMIT AI\Face Mask & Emotion detection\disgust\14153.jpg,True,48,48,1,1657,L,,disgust,emotion,14153.jpg,c52083f58c29495048d60985275943aa
E:\AMIT AI\Face Mask & Emotion detection\disgust\14257.jpg,True,48,48,1,1562,L,,disgust,emotion,14257.jpg,b46a580aebc453948eba77d36071f364
E:\AMIT AI\Face Mask & Emotion detection\disgust\14274.jpg,True,48,48,1,1403,L,,disgust,emotion,14274.jpg,cd47a7471b8847af45e2deb732c48a14
E:\AMIT AI\Face Mask & Emotion detection\disgust\14396.jpg,True,48,48,1,1716,L,,disgust,emotion,14396.jpg,42202368b979cbb3df8b3e71dbe95250
E:\AMIT AI\Face Mask & Emotion detection\disgust\14652.jpg,True,48,48,1,1060,L,,disgust,emotion,14652.jpg,8b84be0d36bb28bbb51554636dc05549
E:\AMIT AI\Face Mask & Emotion detection\disgust\14680.jpg,True,48,48,1,1979,L,,disgust,emotion,14680.jpg,ba2066de29b892ac62fbe9c940719e93
E:\AMIT AI\Face Mask & Emotion detection\disgust\1542.jpg,True,48,48,1,1691,L,,disgust,emotion,1542.jpg,760c2a61782333caff112bd0d9c5ecb5
E:\AMIT AI\Face Mask & Emotion detection\disgust\1619.jpg,True,48,48,1,1587,L,,disgust,emotion,1619.jpg,8fed27ee06a8ba7d9350cdd40a530ea2
E:\AMIT AI\Face Mask & Emotion detection\disgust\1661.jpg,True,48,48,1,1591,L,,disgust,emotion,1661.jpg,15a94638216325ce1ed12a3b3b091a6a
E:\AMIT AI\Face Mask & Emotion detection\disgust\1777.jpg,True,48,48,1,1665,L,,disgust,emotion,1777.jpg,aaf621fb40013bb938e13c426a3e2882
E:\AMIT AI\Face Mask & Emotion detection\disgust\1975.jpg,True,48,48,1,1478,L,,disgust,emotion,1975.jpg,75bdbeaea14c78c2367d76b9fd4b6970
E:\AMIT AI\Face Mask & Emotion detection\disgust\2005.jpg,True,48,48,1,1513,L,,disgust,emotion,2005.jpg,5a82e735779d9665484f098b1dc90f16
E:\AMIT AI\Face Mask & Emotion detection\disgust\2151.jpg,True,48,48,1,1654,L,,disgust,emotion,2151.jpg,8823c1c82127ece52ac3bda81c4ed6af
E:\AMIT AI\Face Mask & Emotion detection\disgust\2163.jpg,True,48,48,1,1719,L,,disgust,emotion,2163.jpg,5c1dd84b39796385e2f7dba129f4aef8
E:\AMIT AI\Face Mask & Emotion detection\disgust\2321.jpg,True,48,48,1,1540,L,,disgust,emotion,2321.jpg,e1937c236a3b03ac002811a49202a006
E:\AMIT AI\Face Mask & Emotion detection\disgust\2389.jpg,True,48,48,1,1553,L,,disgust,emotion,2389.jpg,d0b2557d3643e9f64a670e3fa6911d1b
E:\AMIT AI\Face Mask & Emotion detection\disgust\2419.jpg,True,48,48,1,1470,L,,disgust,emotion,2419.jpg,d3518b46a8752ca8b5ccb6ff7edb4ec2
E:\AMIT AI\Face Mask & Emotion detection\disgust\2542.jpg,True,48,48,1,1445,L,,disgust,emotion,2542.jpg,f2ae180d9a94ece2d36d0cc0c984ecb6
E:\AMIT AI\Face Mask & Emotion detection\disgust\2625.jpg,True,48,48,1,1548,L,,disgust,emotion,2625.jpg,6045da20fd4ee8a216f0a2157ccce06d
E:\AMIT AI\Face Mask & Emotion detection\disgust\2695.jpg,True,48,48,1,1584,L,,disgust,emotion,2695.jpg,e6584a5b3f65a120fffd280a9e9b9867
E:\AMIT AI\Face Mask & Emotion detection\disgust\2746.jpg,True,48,48,1,1564,L,,disgust,emotion,2746.jpg,b18178491d4f516d63a83ff872f77185
E:\AMIT AI\Face Mask & Emotion detection\disgust\2787.jpg,True,48,48,1,1445,L,,disgust,emotion,2787.jpg,e8470a64e48ca0cda4f2b334bda37479
E:\AMIT AI\Face Mask & Emotion detection\disgust\2795.jpg,True,48,48,1,1654,L,,disgust,emotion,2795.jpg,06edabc1fbff35d4ae41394c03401dcf
E:\AMIT AI\Face Mask & Emotion detection\disgust\2844.jpg,True,48,48,1,1484,L,,disgust,emotion,2844.jpg,263ee3a0ba01e0351679f357191d3dba
E:\AMIT AI\Face Mask & Emotion detection\disgust\2939.jpg,True,48,48,1,1782,L,,disgust,emotion,2939.jpg,58a71a79ef9f21e67c507cb3c206c6d1
E:\AMIT AI\Face Mask & Emotion detection\disgust\299.jpg,True,48,48,1,1604,L,,disgust,emotion,299.jpg,fd52584b1da55acb3115cd8febd41fd9
E:\AMIT AI\Face Mask & Emotion detection\disgust\3063.jpg,True,48,48,1,1579,L,,disgust,emotion,3063.jpg,0921396c15c50ce11b997cfac690e75a
E:\AMIT AI\Face Mask & Emotion detection\disgust\3286.jpg,True,48,48,1,1858,L,,disgust,emotion,3286.jpg,8da56acdf67fbb519ccb4a82f7187253
E:\AMIT AI\Face Mask & Emotion detection\disgust\3292.jpg,True,48,48,1,1659,L,,disgust,emotion,3292.jpg,6ece87bef5683d00954858201b5bffa4
