filepath,valid,width,height,channels,file_size_bytes,color_mode,error,label,dataset,filename,file_hash,log_file_size
E:\AMIT AI\Face Mask & Emotion detection\angry\248.jpg,True,48,48,1,1675,L,,angry,emotion,248.jpg,ce863466061cfd40f69137f3bcadb362,7.424165281042028
E:\AMIT AI\Face Mask & Emotion detection\angry\263.jpg,True,48,48,1,1557,L,,angry,emotion,263.jpg,0ce44ca37e90d66c8272963fc1ddcdd3,7.351158226430694
E:\AMIT AI\Face Mask & Emotion detection\angry\27.jpg,True,48,48,1,1513,L,,angry,emotion,27.jpg,2929fca115366f618db0542b4cdf441f,7.322510433997394
E:\AMIT AI\Face Mask & Emotion detection\angry\278.jpg,True,48,48,1,1374,L,,angry,emotion,278.jpg,1d8a561fe7c6f3d95602824d834b5a64,7.226209010100671
E:\AMIT AI\Face Mask & Emotion detection\angry\280.jpg,True,48,48,1,1456,L,,angry,emotion,280.jpg,fd4db3a8a7b94f4b92bbd444b6f6accf,7.284134806195205
E:\AMIT AI\Face Mask & Emotion detection\angry\294.jpg,True,48,48,1,1538,L,,angry,emotion,294.jpg,7e7a7a6aa39c10cbfa7d9149bf53f3c1,7.338888133838879
E:\AMIT AI\Face Mask & Emotion detection\angry\295.jpg,True,48,48,1,1296,L,,angry,emotion,295.jpg,69756b9ccf034f0ed149f0feb05fd1b0,7.167809184316444
E:\AMIT AI\Face Mask & Emotion detection\angry\307.jpg,True,48,48,1,1797,L,,angry,emotion,307.jpg,c6017aab4487940ec9c910206c2b5cdc,7.494430215031565
E:\AMIT AI\Face Mask & Emotion detection\angry\323.jpg,True,48,48,1,1431,L,,angry,emotion,323.jpg,43e89e3b338e7744c88d92343bd2c2e7,7.266827347520591
E:\AMIT AI\Face Mask & Emotion detection\angry\342.jpg,True,48,48,1,1619,L,,angry,emotion,342.jpg,590d6ac9eed6e3cd64eccf038c43a282,7.3901814282264295
E:\AMIT AI\Face Mask & Emotion detection\angry\353.jpg,True,48,48,1,1740,L,,angry,emotion,353.jpg,3e71e4b4cdf80a7796cad376666da998,7.462214939768189
E:\AMIT AI\Face Mask & Emotion detection\angry\355.jpg,True,48,48,1,1736,L,,angry,emotion,355.jpg,8f97740a6432257835a8897aecec5fc6,7.459914766241105
E:\AMIT AI\Face Mask & Emotion detection\angry\360.jpg,True,48,48,1,1644,L,,angry,emotion,360.jpg,4d427e907656eb0ad573e578f9405bec,7.405495663199472
E:\AMIT AI\Face Mask & Emotion detection\angry\368.jpg,True,48,48,1,1645,L,,angry,emotion,368.jpg,2a0aed5e146626b2cfff9fb003e6a6f8,7.406103381237015
E:\AMIT AI\Face Mask & Emotion detection\angry\369.jpg,True,48,48,1,1671,L,,angry,emotion,369.jpg,dd969b9c5b4d26626d3f306db94d3cd2,7.421775793644647
E:\AMIT AI\Face Mask & Emotion detection\angry\374.jpg,True,48,48,1,1786,L,,angry,emotion,374.jpg,0cd5fe1d50efabbbcf92414dd5dd1780,7.488293515159428
E:\AMIT AI\Face Mask & Emotion detection\angry\387.jpg,True,48,48,1,1924,L,,angry,emotion,387.jpg,8c233d0322d5d974d976b5dc726b4455,7.562681246721884
E:\AMIT AI\Face Mask & Emotion detection\angry\393.jpg,True,48,48,1,1701,L,,angry,emotion,393.jpg,d18b1ef7cad904fd8122b5d243130011,7.43955930913332
E:\AMIT AI\Face Mask & Emotion detection\angry\40.jpg,True,48,48,1,1480,L,,angry,emotion,40.jpg,47c73be061e7af741ed45f1b278716e1,7.300472814267799
E:\AMIT AI\Face Mask & Emotion detection\angry\409.jpg,True,48,48,1,1586,L,,angry,emotion,409.jpg,f9a3b807809306bc1988be8e010e0f1c,7.369600720526409
E:\AMIT AI\Face Mask & Emotion detection\angry\412.jpg,True,48,48,1,1786,L,,angry,emotion,412.jpg,3b42c04f9b3e430ebdbeffe1f46781b8,7.488293515159428
E:\AMIT AI\Face Mask & Emotion detection\angry\421.jpg,True,48,48,1,1630,L,,angry,emotion,421.jpg,7a94c0d1eb5a300babd8860956d1912e,7.396948602621014
E:\AMIT AI\Face Mask & Emotion detection\angry\429.jpg,True,48,48,1,1634,L,,angry,emotion,429.jpg,0eb1e5efd76e7854b3ecd28b4ba662d6,7.399398083331354
E:\AMIT AI\Face Mask & Emotion detection\angry\43.jpg,True,48,48,1,1794,L,,angry,emotion,43.jpg,a686409068f7aeabde7da0cda8230d60,7.492760300922379
E:\AMIT AI\Face Mask & Emotion detection\angry\431.jpg,True,48,48,1,1519,L,,angry,emotion,431.jpg,4551ee1f2d4f06ffea4c6d5b2eba086a,7.326465613840322
E:\AMIT AI\Face Mask & Emotion detection\angry\433.jpg,True,48,48,1,1306,L,,angry,emotion,433.jpg,ab86bf62e05c0ea88e34df1d0c0a04a6,7.175489713624222
E:\AMIT AI\Face Mask & Emotion detection\angry\434.jpg,True,48,48,1,1606,L,,angry,emotion,434.jpg,265198c5c1c0fc8c4c402211533cd872,7.382124365737512
E:\AMIT AI\Face Mask & Emotion detection\angry\464.jpg,True,48,48,1,1422,L,,angry,emotion,464.jpg,cc4d52f5de9ef637485b8ac095dc9a46,7.260522598089852
E:\AMIT AI\Face Mask & Emotion detection\angry\469.jpg,True,48,48,1,1650,L,,angry,emotion,469.jpg,08bd22a8399cd398477a6a2048e4a578,7.409136443920128
E:\AMIT AI\Face Mask & Emotion detection\angry\470.jpg,True,48,48,1,1310,L,,angry,emotion,470.jpg,1ca9691c63eea27ca6380f166cbe419c,7.1785454837637
E:\AMIT AI\Face Mask & Emotion detection\angry\481.jpg,True,48,48,1,1556,L,,angry,emotion,481.jpg,23bf8e350c952f3bc796c20a9ba8c296,7.350516171833998
E:\AMIT AI\Face Mask & Emotion detection\angry\489.jpg,True,48,48,1,1921,L,,angry,emotion,489.jpg,1bfd061ec1d1d08dfd1db70090123508,7.561121589530238
E:\AMIT AI\Face Mask & Emotion detection\angry\496.jpg,True,48,48,1,1264,L,,angry,emotion,496.jpg,7d8950cd419ba7edb771c547304f6bf1,7.142827401161621
E:\AMIT AI\Face Mask & Emotion detection\angry\499.jpg,True,48,48,1,1526,L,,angry,emotion,499.jpg,19fab224550035378495518cac5cb6f3,7.3310603052186325
E:\AMIT AI\Face Mask & Emotion detection\angry\509.jpg,True,48,48,1,1316,L,,angry,emotion,509.jpg,28f92e1aa517330ef88ba73280d2cae8,7.183111701743281
E:\AMIT AI\Face Mask & Emotion detection\angry\515.jpg,True,48,48,1,1673,L,,angry,emotion,515.jpg,01099a18b3672e936c7f4771b805ea84,7.422971251049421
E:\AMIT AI\Face Mask & Emotion detection\angry\516.jpg,True,48,48,1,1720,L,,angry,emotion,516.jpg,01ccd048431407eb79141d3f1bf85e0e,7.450660796211539
E:\AMIT AI\Face Mask & Emotion detection\angry\519.jpg,True,48,48,1,1726,L,,angry,emotion,519.jpg,369c93dda2323efe663edd4272b734c5,7.454141078146678
E:\AMIT AI\Face Mask & Emotion detection\angry\525.jpg,True,48,48,1,1610,L,,angry,emotion,525.jpg,e18da7a68e9ab9c4c2f8e92ee26c13dc,7.384610383176974
E:\AMIT AI\Face Mask & Emotion detection\angry\526.jpg,True,48,48,1,1707,L,,angry,emotion,526.jpg,cfbbde4aa1ba3a77aaca81e2ad323b9d,7.443078374348516
E:\AMIT AI\Face Mask & Emotion detection\angry\545.jpg,True,48,48,1,1699,L,,angry,emotion,545.jpg,56d8b92f569b3568a167477308a39929,7.438383530044307
E:\AMIT AI\Face Mask & Emotion detection\angry\558.jpg,True,48,48,1,1509,L,,angry,emotion,558.jpg,5fd650b744544abf9f2e20f0d43becf0,7.31986492980897
E:\AMIT AI\Face Mask & Emotion detection\angry\56.jpg,True,48,48,1,1505,L,,angry,emotion,56.jpg,d1c278511a9e449d630fa7d0282d1463,7.317212408359839
E:\AMIT AI\Face Mask & Emotion detection\angry\563.jpg,True,48,48,1,1492,L,,angry,emotion,563.jpg,d625eb8b3c09e5a4f887f84e940678eb,7.30854279753919
E:\AMIT AI\Face Mask & Emotion detection\angry\564.jpg,True,48,48,1,1657,L,,angry,emotion,564.jpg,caf64bd4871b61b1387f0ae21cd6bc5c,7.4133673356952405
E:\AMIT AI\Face Mask & Emotion detection\angry\581.jpg,True,48,48,1,1641,L,,angry,emotion,581.jpg,caf07d8adf96a9a3066c53ddac7c96a7,7.403670290012373
E:\AMIT AI\Face Mask & Emotion detection\angry\612.jpg,True,48,48,1,1422,L,,angry,emotion,612.jpg,23e56498372e5edf9591973bf9ca3f6b,7.260522598089852
E:\AMIT AI\Face Mask & Emotion detection\angry\617.jpg,True,48,48,1,1505,L,,angry,emotion,617.jpg,c886db390b9cbb52832d8c0c37180d9f,7.317212408359839
E:\AMIT AI\Face Mask & Emotion detection\angry\625.jpg,True,48,48,1,1260,L,,angry,emotion,625.jpg,fe1d06494391def2590906f5bc3bdd67,7.13966033596492
E:\AMIT AI\Face Mask & Emotion detection\angry\636.jpg,True,48,48,1,1599,L,,angry,emotion,636.jpg,c1fe552da4e6df28cc4deec87464f2be,7.3777589082278725
E:\AMIT AI\Face Mask & Emotion detection\angry\671.jpg,True,48,48,1,1410,L,,angry,emotion,671.jpg,36d331861cf832caf3ee11533a8dba50,7.252053951852814
E:\AMIT AI\Face Mask & Emotion detection\angry\677.jpg,True,48,48,1,1614,L,,angry,emotion,677.jpg,addde8536454b6bd18bd432c59db8cca,7.387090235656757
E:\AMIT AI\Face Mask & Emotion detection\angry\68.jpg,True,48,48,1,1344,L,,angry,emotion,68.jpg,5cb6d4767c2675338a95c2282b3afc81,7.20414929203594
E:\AMIT AI\Face Mask & Emotion detection\angry\700.jpg,True,48,48,1,1684,L,,angry,emotion,700.jpg,6476e03f2eb2195e7ccfd2d0fb020049,7.429520842786462
E:\AMIT AI\Face Mask & Emotion detection\angry\704.jpg,True,48,48,1,1455,L,,angry,emotion,704.jpg,1d4db2a05e95c87931f93fc155f9c4ac,7.283448228756631
E:\AMIT AI\Face Mask & Emotion detection\angry\714.jpg,True,48,48,1,1765,L,,angry,emotion,714.jpg,0fc441ea3ab5c1be4f37704275b546f7,7.476472381163905
E:\AMIT AI\Face Mask & Emotion detection\angry\716.jpg,True,48,48,1,2165,L,,angry,emotion,716.jpg,a8561b451642274a883083f149d0e7e1,7.680637427560936
E:\AMIT AI\Face Mask & Emotion detection\angry\74.jpg,True,48,48,1,1654,L,,angry,emotion,74.jpg,59eddc4931ea1ed242b1ae79b89e2a13,7.411556287811163
E:\AMIT AI\Face Mask & Emotion detection\angry\740.jpg,True,48,48,1,1532,L,,angry,emotion,740.jpg,b8035d2fb8bca745073c0af117190b50,7.334981878871814
E:\AMIT AI\Face Mask & Emotion detection\angry\743.jpg,True,48,48,1,1714,L,,angry,emotion,743.jpg,6d97b596747a5f7c12dfdab2f739fc09,7.44716835960004
E:\AMIT AI\Face Mask & Emotion detection\angry\756.jpg,True,48,48,1,1703,L,,angry,emotion,756.jpg,a43080d96b25674909abc9c7cbd561b6,7.440733707389261
E:\AMIT AI\Face Mask & Emotion detection\angry\76.jpg,True,48,48,1,1725,L,,angry,emotion,76.jpg,cb2142f51ec4b61660a5b1ceef45f7d2,7.453561871643373
E:\AMIT AI\Face Mask & Emotion detection\angry\765.jpg,True,48,48,1,1806,L,,angry,emotion,765.jpg,a30b657ad3f367cf52cbe1245635dc87,7.499423290592229
E:\AMIT AI\Face Mask & Emotion detection\angry\77.jpg,True,48,48,1,1258,L,,angry,emotion,77.jpg,9214c76bd33308ad23b9a638632ba654,7.138073034044347
E:\AMIT AI\Face Mask & Emotion detection\angry\778.jpg,True,48,48,1,1670,L,,angry,emotion,778.jpg,71476c23e64eb6f8f0f599dae2030477,7.421177528595393
E:\AMIT AI\Face Mask & Emotion detection\angry\790.jpg,True,48,48,1,1416,L,,angry,emotion,790.jpg,6552d2a6632f112d2c011479282e658a,7.256297239690681
E:\AMIT AI\Face Mask & Emotion detection\angry\797.jpg,True,48,48,1,1730,L,,angry,emotion,797.jpg,4d0e3661419d7161392dcbbadee05d2a,7.456454555176209
E:\AMIT AI\Face Mask & Emotion detection\angry\823.jpg,True,48,48,1,1680,L,,angry,emotion,823.jpg,35096e0c0fe3b369bacd6892c492d704,7.427144133408616
E:\AMIT AI\Face Mask & Emotion detection\angry\824.jpg,True,48,48,1,1772,L,,angry,emotion,824.jpg,abf50698223c25e520b3c369e8f5184c,7.480428306074208
E:\AMIT AI\Face Mask & Emotion detection\angry\834.jpg,True,48,48,1,1570,L,,angry,emotion,834.jpg,1db45ac0570f9f899ccff58ad22c3bd6,7.359467638255621
E:\AMIT AI\Face Mask & Emotion detection\angry\835.jpg,True,48,48,1,1500,L,,angry,emotion,835.jpg,31997b7f4e1a48d9a52ed0b9335913b9,7.313886831633462
E:\AMIT AI\Face Mask & Emotion detection\angry\850.jpg,True,48,48,1,1496,L,,angry,emotion,850.jpg,811e58d48d6094a89b1c7bbccc31dbee,7.311218384419629
E:\AMIT AI\Face Mask & Emotion detection\angry\851.jpg,True,48,48,1,1837,L,,angry,emotion,851.jpg,c02806ca68c68cc2bd6b9e3eb1b43817,7.516433302915632
E:\AMIT AI\Face Mask & Emotion detection\angry\860.jpg,True,48,48,1,1401,L,,angry,emotion,860.jpg,94380115115b7fc951049c776da6ba96,7.2456550675945355
E:\AMIT AI\Face Mask & Emotion detection\angry\876.jpg,True,48,48,1,1520,L,,angry,emotion,876.jpg,5ce2d5fb38c5c6f02bfacda9b851355d,7.327123292259293
E:\AMIT AI\Face Mask & Emotion detection\angry\879.jpg,True,48,48,1,1562,L,,angry,emotion,879.jpg,5edcb62f574cecd3d6275d34ae26ed3c,7.354362330421477
E:\AMIT AI\Face Mask & Emotion detection\angry\881.jpg,True,48,48,1,1492,L,,angry,emotion,881.jpg,b1ec67b0185dfff22725af75252b8fc4,7.30854279753919
E:\AMIT AI\Face Mask & Emotion detection\angry\883.jpg,True,48,48,1,1694,L,,angry,emotion,883.jpg,f85111135af1f71c87b7ccbf3ec0949b,7.43543801981455
E:\AMIT AI\Face Mask & Emotion detection\angry\90.jpg,True,48,48,1,1713,L,,angry,emotion,90.jpg,e7979000c71b2d4b62e7877c1a27e078,7.446585099157725
E:\AMIT AI\Face Mask & Emotion detection\angry\900.jpg,True,48,48,1,1502,L,,angry,emotion,900.jpg,c91a39aede54e7f3baa957f0d45280ce,7.315218389752975
E:\AMIT AI\Face Mask & Emotion detection\angry\908.jpg,True,48,48,1,1592,L,,angry,emotion,908.jpg,8f9996ff7ddc4d84f7bd5eed296073f8,7.373374309910049
E:\AMIT AI\Face Mask & Emotion detection\angry\91.jpg,True,48,48,1,1586,L,,angry,emotion,91.jpg,25a69f7c8d73bf31105e7197a9f402d1,7.369600720526409
E:\AMIT AI\Face Mask & Emotion detection\angry\923.jpg,True,48,48,1,1627,L,,angry,emotion,923.jpg,01d13a611bead4507937b5550439749d,7.395107546562485
E:\AMIT AI\Face Mask & Emotion detection\angry\928.jpg,True,48,48,1,1512,L,,angry,emotion,928.jpg,68b7a2053a9028c2db21f0dbdf7cc36b,7.321849713788356
E:\AMIT AI\Face Mask & Emotion detection\angry\93.jpg,True,48,48,1,1427,L,,angry,emotion,93.jpg,e1ef27b2845247e9e19dfb37d351459e,7.2640301428995295
E:\AMIT AI\Face Mask & Emotion detection\angry\932.jpg,True,48,48,1,1664,L,,angry,emotion,932.jpg,22e961c12b74f5322dc71cac78df451a,7.417580402414544
E:\AMIT AI\Face Mask & Emotion detection\angry\935.jpg,True,48,48,1,1688,L,,angry,emotion,935.jpg,f6cf58556078854b91118f03734eac5e,7.4318919168078
E:\AMIT AI\Face Mask & Emotion detection\angry\938.jpg,True,48,48,1,1429,L,,angry,emotion,938.jpg,368a91739ff1afcf3f497c99858f7d13,7.265429723253953
E:\AMIT AI\Face Mask & Emotion detection\angry\946.jpg,True,48,48,1,1822,L,,angry,emotion,946.jpg,392bda9a513fe2b3b44dbeb0bcb16ad5,7.508238774678663
E:\AMIT AI\Face Mask & Emotion detection\angry\950.jpg,True,48,48,1,1691,L,,angry,emotion,950.jpg,d826a9ec36492da4337be332d23afcea,7.433666540166168
E:\AMIT AI\Face Mask & Emotion detection\angry\961.jpg,True,48,48,1,1521,L,,angry,emotion,961.jpg,9f6afa9db9fa93e6ca58b5fc225a5aa5,7.3277805384216315
E:\AMIT AI\Face Mask & Emotion detection\angry\962.jpg,True,48,48,1,1658,L,,angry,emotion,962.jpg,6c949130dab3ecfcdcb27a07c1ad2a85,7.413970290190444
E:\AMIT AI\Face Mask & Emotion detection\angry\963.jpg,True,48,48,1,1434,L,,angry,emotion,963.jpg,2443e81689f3b3c5c7bf5868ca6c417f,7.268920128193722
E:\AMIT AI\Face Mask & Emotion detection\angry\965.jpg,True,48,48,1,1550,L,,angry,emotion,965.jpg,f3a35f338e40c523c472078ab24c5ee4,7.346655163176539
E:\AMIT AI\Face Mask & Emotion detection\angry\971.jpg,True,48,48,1,1614,L,,angry,emotion,971.jpg,1725a067b99128f0e6ba37bbdea8dd43,7.387090235656757
E:\AMIT AI\Face Mask & Emotion detection\angry\974.jpg,True,48,48,1,1627,L,,angry,emotion,974.jpg,5390294bd20317180ed465b5d6ce6fd8,7.395107546562485
E:\AMIT AI\Face Mask & Emotion detection\angry\980.jpg,True,48,48,1,1491,L,,angry,emotion,980.jpg,8e766460d6845933b4247a51f59be545,7.307872780763706
E:\AMIT AI\Face Mask & Emotion detection\angry\985.jpg,True,48,48,1,1634,L,,angry,emotion,985.jpg,0cd4d5f3015e9ea54e2ebe7f0c5abbe4,7.399398083331354
E:\AMIT AI\Face Mask & Emotion detection\angry\998.jpg,True,48,48,1,1658,L,,angry,emotion,998.jpg,42bdd2d411644f17c8ccf014f58111cd,7.413970290190444
E:\AMIT AI\Face Mask & Emotion detection\disgust\10018.jpg,True,48,48,1,1553,L,,disgust,emotion,10018.jpg,63c242b48e18ad8fede89e5a69c373c6,7.348587530927593
E:\AMIT AI\Face Mask & Emotion detection\disgust\10022.jpg,True,48,48,1,1703,L,,disgust,emotion,10022.jpg,964a9275feda3713582abab40c5e4fe9,7.440733707389261
E:\AMIT AI\Face Mask & Emotion detection\disgust\10112.jpg,True,48,48,1,1282,L,,disgust,emotion,10112.jpg,5c28ba409ba99068c773b20666aa5756,7.1569563646156364
E:\AMIT AI\Face Mask & Emotion detection\disgust\10137.jpg,True,48,48,1,1446,L,,disgust,emotion,10137.jpg,b296c0e26b773d05f2470a92c7f918d1,7.277247726631484
E:\AMIT AI\Face Mask & Emotion detection\disgust\10236.jpg,True,48,48,1,1675,L,,disgust,emotion,10236.jpg,2a0203753aeff47293b65b4bec251ddd,7.424165281042028
E:\AMIT AI\Face Mask & Emotion detection\disgust\10316.jpg,True,48,48,1,1610,L,,disgust,emotion,10316.jpg,9774066bad1f7bee5444959ebdf0685b,7.384610383176974
E:\AMIT AI\Face Mask & Emotion detection\disgust\10414.jpg,True,48,48,1,1537,L,,disgust,emotion,10414.jpg,2b4b36da85900abd56970ee81f6bdd6a,7.338238150065589
E:\AMIT AI\Face Mask & Emotion detection\disgust\10521.jpg,True,48,48,1,1455,L,,disgust,emotion,10521.jpg,012ad512076daedaa9956e18fd6286f2,7.283448228756631
E:\AMIT AI\Face Mask & Emotion detection\disgust\10538.jpg,True,48,48,1,1576,L,,disgust,emotion,10538.jpg,444374d278b3058662e502975d831954,7.3632795869630385
E:\AMIT AI\Face Mask & Emotion detection\disgust\10606.jpg,True,48,48,1,1711,L,,disgust,emotion,10606.jpg,1ed51c7bcdae385ae72b6a8e78adf380,7.445417556701687
E:\AMIT AI\Face Mask & Emotion detection\disgust\10646.jpg,True,48,48,1,1629,L,,disgust,emotion,10646.jpg,467dd87d8208d3ca569ac93726805348,7.396335293800808
E:\AMIT AI\Face Mask & Emotion detection\disgust\10705.jpg,True,48,48,1,1307,L,,disgust,emotion,10705.jpg,824366b136554ccd9f074e5654371770,7.176254532017144
E:\AMIT AI\Face Mask & Emotion detection\disgust\1073.jpg,True,48,48,1,1356,L,,disgust,emotion,1073.jpg,44b654ebe1ae5dacc9a477cd10d2cd41,7.213031659834869
E:\AMIT AI\Face Mask & Emotion detection\disgust\10731.jpg,True,48,48,1,1563,L,,disgust,emotion,10731.jpg,cf96f143b5308cce9aee54b71710aaeb,7.355001921105257
E:\AMIT AI\Face Mask & Emotion detection\disgust\10732.jpg,True,48,48,1,1540,L,,disgust,emotion,10732.jpg,323c1fb8fcc4a3668b751ecd5b9710c3,7.340186835320115
E:\AMIT AI\Face Mask & Emotion detection\disgust\1096.jpg,True,48,48,1,1331,L,,disgust,emotion,1096.jpg,e60586479bde8f08ac167f898a7b9763,7.194436851100335
E:\AMIT AI\Face Mask & Emotion detection\disgust\11202.jpg,True,48,48,1,1665,L,,disgust,emotion,11202.jpg,cb0eed710d6f40946da94eb0f10b5aed,7.418180822726788
E:\AMIT AI\Face Mask & Emotion detection\disgust\11223.jpg,True,48,48,1,1488,L,,disgust,emotion,11223.jpg,74d3b786f2a064c9e825ab3af5300678,7.305860032684009
E:\AMIT AI\Face Mask & Emotion detection\disgust\11250.jpg,True,48,48,1,1754,L,,disgust,emotion,11250.jpg,ef24666d46461e5b05a5d5e5715cea54,7.470224135899966
E:\AMIT AI\Face Mask & Emotion detection\disgust\11373.jpg,True,48,48,1,1504,L,,disgust,emotion,11373.jpg,37916aa4f66825f4d9395ceb3402dce4,7.316548177182976
E:\AMIT AI\Face Mask & Emotion detection\disgust\11383.jpg,True,48,48,1,1415,L,,disgust,emotion,11383.jpg,378e58682ed5a39865cd8c1f894467b2,7.255591274253665
E:\AMIT AI\Face Mask & Emotion detection\disgust\11622.jpg,True,48,48,1,1615,L,,disgust,emotion,11622.jpg,d4b4b92459fa395fd9a357de5ff9bff8,7.38770923908104
E:\AMIT AI\Face Mask & Emotion detection\disgust\11656.jpg,True,48,48,1,1719,L,,disgust,emotion,11656.jpg,b0ecd53f99b357f8dc7e6aa44622f889,7.450079569807499
E:\AMIT AI\Face Mask & Emotion detection\disgust\11731.jpg,True,48,48,1,1531,L,,disgust,emotion,11731.jpg,9971a4d38d5c84c40adf1b556056bdaf,7.3343293503005365
E:\AMIT AI\Face Mask & Emotion detection\disgust\11745.jpg,True,48,48,1,1809,L,,disgust,emotion,11745.jpg,2b86c991929a0b6c4682c0f79d38d0f8,7.501082124259871
E:\AMIT AI\Face Mask & Emotion detection\disgust\11873.jpg,True,48,48,1,1689,L,,disgust,emotion,11873.jpg,25e7032ea7dba8c687ffa91231760c78,7.432483807917119
E:\AMIT AI\Face Mask & Emotion detection\disgust\11971.jpg,True,48,48,1,1263,L,,disgust,emotion,11971.jpg,9dedcab85336ca217e53fbe5a9f39a2a,7.142036574706803
E:\AMIT AI\Face Mask & Emotion detection\disgust\12003.jpg,True,48,48,1,1643,L,,disgust,emotion,12003.jpg,100fd67652ada32f94cb29e38a01a92f,7.404887575616125
E:\AMIT AI\Face Mask & Emotion detection\disgust\12058.jpg,True,48,48,1,1464,L,,disgust,emotion,12058.jpg,dc41df9fe6e740041cf521fc95896470,7.289610521451167
E:\AMIT AI\Face Mask & Emotion detection\disgust\12072.jpg,True,48,48,1,1480,L,,disgust,emotion,12072.jpg,85aac98f0dda71ee61eaed481eeb4172,7.300472814267799
E:\AMIT AI\Face Mask & Emotion detection\disgust\12115.jpg,True,48,48,1,1437,L,,disgust,emotion,12115.jpg,2c5ad2d3e6d6bde036dc5b6eec63fd9e,7.271008538280992
E:\AMIT AI\Face Mask & Emotion detection\disgust\12179.jpg,True,48,48,1,1674,L,,disgust,emotion,12179.jpg,c501ee6aac91c3c267cafd622f198bbe,7.423568444259167
E:\AMIT AI\Face Mask & Emotion detection\disgust\12264.jpg,True,48,48,1,1555,L,,disgust,emotion,12264.jpg,45f3a93388116d6bbb36204a757dd496,7.349873704738337
E:\AMIT AI\Face Mask & Emotion detection\disgust\12280.jpg,True,48,48,1,1682,L,,disgust,emotion,12280.jpg,b61f20d7236da66cfe34f09c543ffad5,7.428333194190806
E:\AMIT AI\Face Mask & Emotion detection\disgust\12499.jpg,True,48,48,1,1404,L,,disgust,emotion,12499.jpg,b3f4e36590ae250965b2091cca33527e,7.247792581767846
E:\AMIT AI\Face Mask & Emotion detection\disgust\12620.jpg,True,48,48,1,1530,L,,disgust,emotion,12620.jpg,7c0f5f604efdc81397637b4041667d48,7.333676395657684
E:\AMIT AI\Face Mask & Emotion detection\disgust\1265.jpg,True,48,48,1,1841,L,,disgust,emotion,1265.jpg,9b78ad4d92d7f083b5bb8f510b3205d0,7.518607216815252
E:\AMIT AI\Face Mask & Emotion detection\disgust\1270.jpg,True,48,48,1,1498,L,,disgust,emotion,1270.jpg,50b7ea8d081aed19e63cf65f1afb2b23,7.312553498102598
E:\AMIT AI\Face Mask & Emotion detection\disgust\12807.jpg,True,48,48,1,1510,L,,disgust,emotion,12807.jpg,2d6baf0cad3012f1123a89077d67d5fe,7.32052696227274
E:\AMIT AI\Face Mask & Emotion detection\disgust\12838.jpg,True,48,48,1,1571,L,,disgust,emotion,12838.jpg,d5c3b84aaaa49765dcc41f7df0a88090,7.360103972989152
E:\AMIT AI\Face Mask & Emotion detection\disgust\12875.jpg,True,48,48,1,1482,L,,disgust,emotion,12875.jpg,bbcdb45f8d1041cbfa23d7b127b16bd0,7.301822342137932
E:\AMIT AI\Face Mask & Emotion detection\disgust\12906.jpg,True,48,48,1,1609,L,,disgust,emotion,12906.jpg,57f88bea75b0c7de0dac589ea587aca2,7.383989457978509
E:\AMIT AI\Face Mask & Emotion detection\disgust\1310.jpg,True,48,48,1,1536,L,,disgust,emotion,1310.jpg,6eca9ab42cbe8475a2eb4f466054b907,7.337587743538596
E:\AMIT AI\Face Mask & Emotion detection\disgust\13155.jpg,True,48,48,1,1595,L,,disgust,emotion,13155.jpg,ffbd1b3bc470c687a4482af7811653b4,7.3752557780097545
E:\AMIT AI\Face Mask & Emotion detection\disgust\13248.jpg,True,48,48,1,1544,L,,disgust,emotion,13248.jpg,99c554e60eb66af6f629ae923c7d8302,7.3427791893318455
E:\AMIT AI\Face Mask & Emotion detection\disgust\13263.jpg,True,48,48,1,1546,L,,disgust,emotion,13263.jpg,03ef70b2a7011cdb94de8f2e0ff504ba,7.344072850573066
